network,attack,fraction_removed,repeat,n_nodes,n_edges,density,mean_degree,average_clustering,n_components,giant_component_size,giant_component_fraction,global_efficiency_approx,n_spikes,mean_firing_rate_hz,active_fraction,population_rate_mean,population_rate_cv
aggregated,random,0.3,1,997,39701,0.07996076583163145,79.64092276830492,0.4574390827324616,25,639,0.6409227683049148,0.3607552282805211,0,0.0,0.0,0.0,0.0
aggregated,random,0.3,2,997,42843,0.08628898744426049,85.94383149448345,0.45304961710289493,26,620,0.6218655967903711,0.4149020233537808,0,0.0,0.0,0.0,0.0
aggregated,random,0.3,3,997,42083,0.08475829093706823,84.41925777331996,0.45550418651826474,22,589,0.5907723169508525,0.4039452281087307,0,0.0,0.0,0.0,0.0
aggregated,random,0.3,4,997,43908,0.08843397662868123,88.0802407221665,0.4574722957650765,22,642,0.6439317953861585,0.36985427177687336,0,0.0,0.0,0.0,0.0
aggregated,random,0.4,0,855,30993,0.08489255926702001,72.49824561403508,0.45209209029400405,31,527,0.6163742690058479,0.39539475118272205,0,0.0,0.0,0.0,0.0
aggregated,random,0.4,1,855,32074,0.08785351356533411,75.02690058479533,0.46383339581252997,35,501,0.5859649122807018,0.4132425296744824,0,0.0,0.0,0.0,0.0
aggregated,random,0.4,2,855,31172,0.08538285604722189,72.91695906432749,0.45312355856026365,25,525,0.6140350877192983,0.3987930344428239,0,0.0,0.0,0.0,0.0
aggregated,random,0.4,3,855,32326,0.08854376378103729,75.61637426900585,0.45333129224564334,29,528,0.6175438596491228,0.41431748437214966,0,0.0,0.0,0.0,0.0
aggregated,random,0.4,4,855,31082,0.08513633811304216,72.706432748538,0.4530823750880371,25,510,0.5964912280701754,0.42004142054815985,0,0.0,0.0,0.0,0.0
aggregated,random,0.5,0,713,22346,0.08803599287706636,62.681626928471246,0.4438890571564452,37,200,0.2805049088359046,0.6630754368966585,0,0.0,0.0,0.0,0.0
aggregated,random,0.5,1,713,23208,0.09143199331831003,65.09957924263675,0.46689848052290334,37,405,0.5680224403927069,0.4287493350079473,0,0.0,0.0,0.0,0.0
aggregated,random,0.5,2,713,21541,0.08486455394991885,60.423562412342214,0.4381366700389699,37,232,0.32538569424964936,0.6036737801754076,0,0.0,0.0,0.0,0.0
aggregated,random,0.5,3,713,22850,0.09002158942275872,64.09537166900421,0.4325695911093239,47,222,0.31136044880785413,0.6132812369822802,0,0.0,0.0,0.0,0.0
aggregated,random,0.5,4,713,22869,0.09009644326079078,64.14866760168303,0.45244184821066336,39,228,0.31977559607293127,0.6361149757838557,0,0.0,0.0,0.0,0.0
aggregated,random,0.6,0,570,14846,0.09154873123053679,52.09122807017544,0.46741455337500865,43,171,0.3,0.6617460984296505,0,0.0,0.0,0.0,0.0
aggregated,random,0.6,1,570,14144,0.08721980698671107,49.628070175438594,0.43531601660975466,51,166,0.2912280701754386,0.6668512306923069,0,0.0,0.0,0.0,0.0
aggregated,random,0.6,2,570,13597,0.08384669934942805,47.708771929824564,0.44888095657073557,47,322,0.5649122807017544,0.43243382441142997,0,0.0,0.0,0.0,0.0
aggregated,random,0.6,3,570,13526,0.08340887367804396,47.459649122807015,0.43479252836040444,41,343,0.6017543859649123,0.37461450589022044,0,0.0,0.0,0.0,0.0
aggregated,random,0.6,4,570,14454,0.0891314401997965,50.71578947368421,0.4436554649466342,49,171,0.3,0.649788532280881,0,0.0,0.0,0.0,0.0
aggregated,random,0.7,0,428,7507,0.08215325351835234,35.07943925233645,0.42730602261510836,52,137,0.32009345794392524,0.6068003524182243,0,0.0,0.0,0.0,0.0
aggregated,random,0.7,1,428,7104,0.07774300159775877,33.19626168224299,0.40740170195333586,44,126,0.29439252336448596,0.609440301318017,0,0.0,0.0,0.0,0.0
aggregated,random,0.7,2,428,6815,0.07458031473658867,31.845794392523363,0.42299474956142297,51,130,0.3037383177570093,0.628006539878567,0,0.0,0.0,0.0,0.0
aggregated,random,0.7,3,428,7416,0.0811573901814441,34.654205607476634,0.43665856267487574,45,237,0.5537383177570093,0.43186986264865773,0,0.0,0.0,0.0,0.0
aggregated,random,0.7,4,428,7953,0.08703407822451793,37.16355140186916,0.4256507432613307,59,115,0.26869158878504673,0.681434994783725,0,0.0,0.0,0.0,0.0
aggregated,random,0.8,0,285,3150,0.07783543365455893,22.105263157894736,0.39058406182359595,45,74,0.2596491228070175,0.6787594783136081,0,0.0,0.0,0.0,0.0
aggregated,random,0.8,1,285,3904,0.0964665184086978,27.396491228070175,0.44119510271597023,35,82,0.28771929824561404,0.6868290017686668,0,0.0,0.0,0.0,0.0
aggregated,random,0.8,2,285,3327,0.08220904373610081,23.347368421052632,0.4058168154771978,43,78,0.2736842105263158,0.6764757041048817,0,0.0,0.0,0.0,0.0
aggregated,random,0.8,3,285,3036,0.07501853224610823,21.305263157894736,0.39081104187652527,44,79,0.2771929824561403,0.6392757013327752,0,0.0,0.0,0.0,0.0
aggregated,random,0.8,4,285,3535,0.08734865332344947,24.80701754385965,0.4349837562120251,44,79,0.2771929824561403,0.6874509976010669,0,0.0,0.0,0.0,0.0
aggregated,degree,0.0,0,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.21896790863248997,0,0.0,0.0,0.0,0.0
aggregated,degree,0.0,1,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.22741341169963483,0,0.0,0.0,0.0,0.0
aggregated,degree,0.0,2,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.21530007490156064,0,0.0,0.0,0.0,0.0
aggregated,degree,0.0,3,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.22015455001340695,0,0.0,0.0,0.0,0.0
aggregated,degree,0.0,4,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.21448039649079476,0,0.0,0.0,0.0,0.0
aggregated,degree,0.1,0,1283,60160,0.07315148412639545,93.78020265003897,0.4428652390114202,1,1283,1.0,0.2056077774737112,0,0.0,0.0,0.0,0.0
aggregated,degree,0.1,1,1283,60160,0.07315148412639545,93.78020265003897,0.4428652390114202,1,1283,1.0,0.21193960651116506,0,0.0,0.0,0.0,0.0
aggregated,degree,0.1,2,1283,60160,0.07315148412639545,93.78020265003897,0.4428652390114202,1,1283,1.0,0.21097405417272802,0,0.0,0.0,0.0,0.0
aggregated,degree,0.1,3,1283,60160,0.07315148412639545,93.78020265003897,0.4428652390114202,1,1283,1.0,0.2044040873186712,0,0.0,0.0,0.0,0.0
aggregated,degree,0.1,4,1283,60160,0.07315148412639545,93.78020265003897,0.4428652390114202,1,1283,1.0,0.2081529484909614,0,0.0,0.0,0.0,0.0
aggregated,degree,0.2,0,1140,40889,0.06298076182554718,71.73508771929825,0.41963556941029956,1,1140,1.0,0.19679811235228653,0,0.0,0.0,0.0,0.0
aggregated,degree,0.2,1,1140,40889,0.06298076182554718,71.73508771929825,0.41963556941029956,1,1140,1.0,0.20057714791832343,0,0.0,0.0,0.0,0.0
aggregated,degree,0.2,2,1140,40889,0.06298076182554718,71.73508771929825,0.41963556941029956,1,1140,1.0,0.20773822113679968,0,0.0,0.0,0.0,0.0
aggregated,degree,0.2,3,1140,40889,0.06298076182554718,71.73508771929825,0.41963556941029956,1,1140,1.0,0.2060495686501608,0,0.0,0.0,0.0,0.0
aggregated,degree,0.2,4,1140,40889,0.06298076182554718,71.73508771929825,0.41963556941029956,1,1140,1.0,0.20507370724305182,0,0.0,0.0,0.0,0.0
aggregated,degree,0.3,0,997,25709,0.05177983750448131,51.57271815446339,0.39305668522654325,1,997,1.0,0.20146984487300412,0,0.0,0.0,0.0,0.0
aggregated,degree,0.3,1,997,25709,0.05177983750448131,51.57271815446339,0.39305668522654325,1,997,1.0,0.189840503437689,0,0.0,0.0,0.0,0.0
aggregated,degree,0.3,2,997,25709,0.05177983750448131,51.57271815446339,0.39305668522654325,1,997,1.0,0.20252722041116863,0,0.0,0.0,0.0,0.0
aggregated,degree,0.3,3,997,25709,0.05177983750448131,51.57271815446339,0.39305668522654325,1,997,1.0,0.20349904533688112,0,0.0,0.0,0.0,0.0
aggregated,degree,0.3,4,997,25709,0.05177983750448131,51.57271815446339,0.39305668522654325,1,997,1.0,0.19856518601031375,0,0.0,0.0,0.0,0.0
aggregated,degree,0.4,0,855,16314,0.04468548420230905,38.16140350877193,0.3673915332026485,1,855,1.0,0.20017879551960996,0,0.0,0.0,0.0,0.0
aggregated,degree,0.4,1,855,16314,0.04468548420230905,38.16140350877193,0.3673915332026485,1,855,1.0,0.20192367562242644,0,0.0,0.0,0.0,0.0
aggregated,degree,0.4,2,855,16314,0.04468548420230905,38.16140350877193,0.3673915332026485,1,855,1.0,0.19502074383130946,0,0.0,0.0,0.0,0.0
aggregated,degree,0.4,3,855,16314,0.04468548420230905,38.16140350877193,0.3673915332026485,1,855,1.0,0.20772035989134569,0,0.0,0.0,0.0,0.0
aggregated,degree,0.4,4,855,16314,0.04468548420230905,38.16140350877193,0.3673915332026485,1,855,1.0,0.19276781735508225,0,0.0,0.0,0.0,0.0
aggregated,degree,0.5,0,713,12474,0.049143514505885874,34.99018232819074,0.3506303600992543,3,711,0.9971949509116409,0.22682550533960621,0,0.0,0.0,0.0,0.0
aggregated,degree,0.5,1,713,12474,0.049143514505885874,34.99018232819074,0.3506303600992543,3,711,0.9971949509116409,0.2201620516035387,0,0.0,0.0,0.0,0.0
aggregated,degree,0.5,2,713,12474,0.049143514505885874,34.99018232819074,0.3506303600992543,3,711,0.9971949509116409,0.22257118112001179,0,0.0,0.0,0.0,0.0
aggregated,degree,0.5,3,713,12474,0.049143514505885874,34.99018232819074,0.3506303600992543,3,711,0.9971949509116409,0.21183037313546632,0,0.0,0.0,0.0,0.0
aggregated,degree,0.5,4,713,12474,0.049143514505885874,34.99018232819074,0.3506303600992543,3,711,0.9971949509116409,0.21917173917052776,0,0.0,0.0,0.0,0.0
aggregated,degree,0.6,0,570,4075,0.025128726913945673,14.298245614035087,0.32516823174221665,6,564,0.9894736842105263,0.17518028400053978,0,0.0,0.0,0.0,0.0
aggregated,degree,0.6,1,570,4075,0.025128726913945673,14.298245614035087,0.32516823174221665,6,564,0.9894736842105263,0.16552398283236744,0,0.0,0.0,0.0,0.0
aggregated,degree,0.6,2,570,4075,0.025128726913945673,14.298245614035087,0.32516823174221665,6,564,0.9894736842105263,0.18152335325429697,0,0.0,0.0,0.0,0.0
aggregated,degree,0.6,3,570,4075,0.025128726913945673,14.298245614035087,0.32516823174221665,6,564,0.9894736842105263,0.1696201683819713,0,0.0,0.0,0.0,0.0
aggregated,degree,0.6,4,570,4075,0.025128726913945673,14.298245614035087,0.32516823174221665,6,564,0.9894736842105263,0.1728061034008416,0,0.0,0.0,0.0,0.0
aggregated,degree,0.7,0,428,1248,0.013657554334741404,5.831775700934579,0.30674114865327495,4,424,0.9906542056074766,0.12288005786691433,0,0.0,0.0,0.0,0.0
aggregated,degree,0.7,1,428,1248,0.013657554334741404,5.831775700934579,0.30674114865327495,4,424,0.9906542056074766,0.12290463795874378,0,0.0,0.0,0.0,0.0
aggregated,degree,0.7,2,428,1248,0.013657554334741404,5.831775700934579,0.30674114865327495,4,424,0.9906542056074766,0.12643269088487913,0,0.0,0.0,0.0,0.0
aggregated,degree,0.7,3,428,1248,0.013657554334741404,5.831775700934579,0.30674114865327495,4,424,0.9906542056074766,0.12522503518431544,0,0.0,0.0,0.0,0.0
aggregated,degree,0.7,4,428,1248,0.013657554334741404,5.831775700934579,0.30674114865327495,4,424,0.9906542056074766,0.12244375136148791,0,0.0,0.0,0.0,0.0
aggregated,degree,0.8,0,285,449,0.011094638003459353,3.150877192982456,0.24939014202172116,14,112,0.3929824561403509,0.198834357732916,0,0.0,0.0,0.0,0.0
aggregated,degree,0.8,1,285,449,0.011094638003459353,3.150877192982456,0.24939014202172116,14,112,0.3929824561403509,0.203615891188316,0,0.0,0.0,0.0,0.0
aggregated,degree,0.8,2,285,449,0.011094638003459353,3.150877192982456,0.24939014202172116,14,112,0.3929824561403509,0.20104122092781673,0,0.0,0.0,0.0,0.0
aggregated,degree,0.8,3,285,449,0.011094638003459353,3.150877192982456,0.24939014202172116,14,112,0.3929824561403509,0.20340990858998378,0,0.0,0.0,0.0,0.0
aggregated,degree,0.8,4,285,449,0.011094638003459353,3.150877192982456,0.24939014202172116,14,112,0.3929824561403509,0.20186331928103626,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.0,0,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.22595596403047025,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.0,1,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.2206219371464439,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.0,2,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.22545537649053826,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.0,3,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.21713050304167023,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.0,4,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.2232445944768875,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.1,0,1283,79308,0.0964344731232741,123.62899454403741,0.47665789646671924,23,811,0.6321122369446609,0.4023381014785518,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.1,1,1283,79308,0.0964344731232741,123.62899454403741,0.47665789646671924,23,811,0.6321122369446609,0.40611110420672764,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.1,2,1283,79308,0.0964344731232741,123.62899454403741,0.47665789646671924,23,811,0.6321122369446609,0.38915234972430907,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.1,3,1283,79308,0.0964344731232741,123.62899454403741,0.47665789646671924,23,811,0.6321122369446609,0.3979643981781128,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.1,4,1283,79308,0.0964344731232741,123.62899454403741,0.47665789646671924,23,811,0.6321122369446609,0.4072678961591709,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.2,0,1140,74169,0.11424148606811145,130.12105263157895,0.48487433636063115,42,357,0.3131578947368421,0.6752438725227481,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.2,1,1140,74169,0.11424148606811145,130.12105263157895,0.48487433636063115,42,357,0.3131578947368421,0.6999490596998964,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.2,2,1140,74169,0.11424148606811145,130.12105263157895,0.48487433636063115,42,357,0.3131578947368421,0.7012313539180346,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.2,3,1140,74169,0.11424148606811145,130.12105263157895,0.48487433636063115,42,357,0.3131578947368421,0.6836853744496146,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.2,4,1140,74169,0.11424148606811145,130.12105263157895,0.48487433636063115,42,357,0.3131578947368421,0.6730758528938652,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.3,0,997,67720,0.1363931150882366,135.84754262788366,0.4936026707117685,51,354,0.3550651955867603,0.7388634279625844,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.3,1,997,67720,0.1363931150882366,135.84754262788366,0.4936026707117685,51,354,0.3550651955867603,0.7505083298739981,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.3,2,997,67720,0.1363931150882366,135.84754262788366,0.4936026707117685,51,354,0.3550651955867603,0.7406052414128242,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.3,3,997,67720,0.1363931150882366,135.84754262788366,0.4936026707117685,51,354,0.3550651955867603,0.742988313093159,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.3,4,997,67720,0.1363931150882366,135.84754262788366,0.4936026707117685,51,354,0.3550651955867603,0.7483476654629663,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.4,0,855,58156,0.15929441089061452,136.0374269005848,0.5047947251365247,64,323,0.37777777777777777,0.7621939466898199,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.4,1,855,58156,0.15929441089061452,136.0374269005848,0.5047947251365247,64,323,0.37777777777777777,0.7604809713195697,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.4,2,855,58156,0.15929441089061452,136.0374269005848,0.5047947251365247,64,323,0.37777777777777777,0.7657918801918817,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.4,3,855,58156,0.15929441089061452,136.0374269005848,0.5047947251365247,64,323,0.37777777777777777,0.7610560915208743,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.4,4,855,58156,0.15929441089061452,136.0374269005848,0.5047947251365247,64,323,0.37777777777777777,0.7601943406174175,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.5,0,713,43509,0.17141134941771594,122.04488078541374,0.4956459129608313,61,291,0.40813464235624125,0.7719115572529587,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.5,1,713,43509,0.17141134941771594,122.04488078541374,0.4956459129608313,61,291,0.40813464235624125,0.7711230118709251,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.5,2,713,43509,0.17141134941771594,122.04488078541374,0.4956459129608313,61,291,0.40813464235624125,0.7726038646748267,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.5,3,713,43509,0.17141134941771594,122.04488078541374,0.4956459129608313,61,291,0.40813464235624125,0.7670033415431586,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.5,4,713,43509,0.17141134941771594,122.04488078541374,0.4956459129608313,61,291,0.40813464235624125,0.773446514266095,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.6,0,570,29441,0.18154965621434957,103.30175438596491,0.48229026832339617,64,256,0.44912280701754387,0.7725423825843697,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.6,1,570,29441,0.18154965621434957,103.30175438596491,0.48229026832339617,64,256,0.44912280701754387,0.7763366806952264,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.6,2,570,29441,0.18154965621434957,103.30175438596491,0.48229026832339617,64,256,0.44912280701754387,0.767517003721276,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.6,3,570,29441,0.18154965621434957,103.30175438596491,0.48229026832339617,64,256,0.44912280701754387,0.7742711413888583,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.6,4,570,29441,0.18154965621434957,103.30175438596491,0.48229026832339617,64,256,0.44912280701754387,0.7705218748346809,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.7,0,428,15441,0.16897940423296637,72.15420560747664,0.46027687262866757,64,207,0.48364485981308414,0.7641325910283479,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.7,1,428,15441,0.16897940423296637,72.15420560747664,0.46027687262866757,64,207,0.48364485981308414,0.7659570093457946,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.7,2,428,15441,0.16897940423296637,72.15420560747664,0.46027687262866757,64,207,0.48364485981308414,0.7678309514285365,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.7,3,428,15441,0.16897940423296637,72.15420560747664,0.46027687262866757,64,207,0.48364485981308414,0.7726387330993475,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.7,4,428,15441,0.16897940423296637,72.15420560747664,0.46027687262866757,64,207,0.48364485981308414,0.7652530908271019,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.8,0,285,5358,0.1323943661971831,37.6,0.40832742325042076,64,123,0.43157894736842106,0.7486182169348056,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.8,1,285,5358,0.1323943661971831,37.6,0.40832742325042076,64,123,0.43157894736842106,0.751874205844981,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.8,2,285,5358,0.1323943661971831,37.6,0.40832742325042076,64,123,0.43157894736842106,0.7428754727174516,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.8,3,285,5358,0.1323943661971831,37.6,0.40832742325042076,64,123,0.43157894736842106,0.7413039560241517,0,0.0,0.0,0.0,0.0
aggregated,betweenness,0.8,4,285,5358,0.1323943661971831,37.6,0.40832742325042076,64,123,0.43157894736842106,0.7480794642657171,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.0,0,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.2204831913141022,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.0,1,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.21592614360136606,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.0,2,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.2177361083263572,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.0,3,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.21593601545370417,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.0,4,1425,86583,0.0853370786516854,121.52,0.4651891725177661,1,1425,1.0,0.21775739435517735,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.1,0,1283,73777,0.08970905991344875,115.00701480904131,0.469426355791827,13,379,0.2954014029618083,0.6684293215782059,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.1,1,1283,73777,0.08970905991344875,115.00701480904131,0.469426355791827,13,379,0.2954014029618083,0.6472878075232644,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.1,2,1283,73777,0.08970905991344875,115.00701480904131,0.469426355791827,13,379,0.2954014029618083,0.6562502968093297,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.1,3,1283,73777,0.08970905991344875,115.00701480904131,0.469426355791827,13,379,0.2954014029618083,0.6502292237223227,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.1,4,1283,73777,0.08970905991344875,115.00701480904131,0.469426355791827,13,379,0.2954014029618083,0.6259970363868598,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.2,0,1140,53488,0.0823868274725444,93.83859649122807,0.46051382655163664,13,337,0.2956140350877193,0.6280366528417659,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.2,1,1140,53488,0.0823868274725444,93.83859649122807,0.46051382655163664,13,337,0.2956140350877193,0.6277237160418372,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.2,2,1140,53488,0.0823868274725444,93.83859649122807,0.46051382655163664,13,337,0.2956140350877193,0.6341477847343139,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.2,3,1140,53488,0.0823868274725444,93.83859649122807,0.46051382655163664,13,337,0.2956140350877193,0.6203693624396402,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.2,4,1140,53488,0.0823868274725444,93.83859649122807,0.46051382655163664,13,337,0.2956140350877193,0.636471317118344,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.3,0,997,36690,0.0738963879590579,73.60080240722166,0.4498904411060714,13,293,0.2938816449348044,0.6053138974049427,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.3,1,997,36690,0.0738963879590579,73.60080240722166,0.4498904411060714,13,293,0.2938816449348044,0.6271355991755357,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.3,2,997,36690,0.0738963879590579,73.60080240722166,0.4498904411060714,13,293,0.2938816449348044,0.6154944345862463,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.3,3,997,36690,0.0738963879590579,73.60080240722166,0.4498904411060714,13,293,0.2938816449348044,0.6186268199374008,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.3,4,997,36690,0.0738963879590579,73.60080240722166,0.4498904411060714,13,293,0.2938816449348044,0.6115890323114959,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.4,0,855,23320,0.06387553583412083,54.54970760233918,0.43661664985827264,13,250,0.29239766081871343,0.5891279408458022,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.4,1,855,23320,0.06387553583412083,54.54970760233918,0.43661664985827264,13,250,0.29239766081871343,0.5899820020244748,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.4,2,855,23320,0.06387553583412083,54.54970760233918,0.43661664985827264,13,250,0.29239766081871343,0.5797322234454043,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.4,3,855,23320,0.06387553583412083,54.54970760233918,0.43661664985827264,13,250,0.29239766081871343,0.6021761227112307,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.4,4,855,23320,0.06387553583412083,54.54970760233918,0.43661664985827264,13,250,0.29239766081871343,0.5952564227174085,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.5,0,713,13268,0.05227161700048852,37.21739130434783,0.416955134026675,13,201,0.28190743338008417,0.5328890253638622,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.5,1,713,13268,0.05227161700048852,37.21739130434783,0.416955134026675,13,201,0.28190743338008417,0.5447727568836239,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.5,2,713,13268,0.05227161700048852,37.21739130434783,0.416955134026675,13,201,0.28190743338008417,0.5347021812520719,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.5,3,713,13268,0.05227161700048852,37.21739130434783,0.416955134026675,13,201,0.28190743338008417,0.5644118147352228,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.5,4,713,13268,0.05227161700048852,37.21739130434783,0.416955134026675,13,201,0.28190743338008417,0.5582518282083594,0,0.0,0.0,0.0,0.0
aggregated,community_bridge,0.6,0,570,6352,0.03916998119199581,22.287719298245612,0.39623839383006093,15,139,0.24385964912280703,0.4915433333791757,0,0.0,0.0,0.0,0.0
