base_sigma,Gini,mean_degree_in,clustering,modularity_Q,avg_shortest_path
0.4357142857142857,0.34643209876543213,15.422,0.4637736538726495,0.7360538449981597,6.13977977977978
0.4357142857142857,0.3538148148148148,15.922,0.4628579448207044,0.72259081521032,6.148968968968969
0.4357142857142857,0.37109876543209874,16.209,0.45831105907061903,0.7325876330507176,6.090854854854855
0.4357142857142857,0.39049382716049386,17.26,0.4585814743425009,0.6980197403929962,5.930518518518518
0.4448979591836735,0.32892592592592584,15.53,0.4704024562708108,0.7423856189407869,6.198614614614614
0.4448979591836735,0.3358888888888889,14.992,0.47097924388626916,0.7535893800628992,6.3674614614614615
0.4448979591836735,0.35589506172839513,16.341,0.4635040637319423,0.723563771748579,6.084830830830831
0.4448979591836735,0.36022839506172843,16.551,0.45773791955768045,0.7086835195604838,6.080528528528529
0.4448979591836735,0.36896296296296294,17.115,0.4672540862860149,0.7187713895773754,5.898574574574575
0.45408163265306123,0.32526543209876535,15.449,0.46424749282256095,0.7396511884668687,6.09601001001001
0.45408163265306123,0.32539506172839494,15.713,0.45490870024544683,0.7145263353619267,6.056872872872873
0.45408163265306123,0.3271604938271604,15.591,0.4646006936596041,0.735138046554821,6.1337817817817815
0.45408163265306123,0.3417962962962964,15.5,0.46102449488982733,0.7285655913730026,6.238348348348349
0.45408163265306123,0.3505432098765433,16.082,0.4588018115593888,0.7091774805688731,6.028880880880881
0.463265306122449,0.3038950617283951,14.62,0.46575549630139484,0.7436218600602388,6.332914914914915
0.463265306122449,0.3139567901234568,15.153,0.4571920620525417,0.7338826990626637,6.1694054054054055
0.463265306122449,0.3266234567901234,15.672,0.4651010481072964,0.745680763504552,6.100394394394394
0.463265306122449,0.33499382716049375,15.524,0.46098509076627875,0.7307633943169715,6.1945505505505505
0.463265306122449,0.3411358024691358,15.981,0.4611225298707774,0.7281043928149552,5.955873873873874
0.47244897959183674,0.31513580246913575,15.11,0.45475013269526643,0.7242474989731345,6.133531531531531
0.47244897959183674,0.32046913580246916,15.485,0.456680604977369,0.7332119810097415,6.10048048048048
