Gini,MAX_EXC_WEIGHT,mean_peak_height_weighted,error_mean_peak_height_weighted,mean_fano_factor,error_fano_factor
0.3067962962962962,16.545454545454547,0.8236422474869658,0.04083661771920307,0.011720221334923741,0.002651786883338125
0.3067962962962962,17.03030303030303,0.8379136208821764,0.033951026324692844,0.007555068887863068,0.001200265767885328
0.3067962962962962,17.515151515151516,0.8818275447872546,0.03260091033613601,0.0060850725498480815,0.00029838339966369574
0.3067962962962962,18.0,0.8935097593176954,0.03260602651495487,0.0062709722714204994,0.0007414914876833186
0.3067962962962962,18.484848484848484,0.8994921757198682,0.030722637424821817,0.0053816916543368,0.0004573693325635272
0.3067962962962962,18.96969696969697,0.9244314933877849,0.027330799997907294,0.0042181944431716484,0.00044964049032621546
0.3067962962962962,19.454545454545453,0.9340850718003058,0.025756900256474202,0.003612816224729301,0.0002234329416497269
0.3067962962962962,19.93939393939394,0.9462522485008977,0.021843380060239715,0.002660542028016342,0.0003032671785462456
0.3067962962962962,20.424242424242426,0.9520523017314884,0.02226943080429505,0.002677787385803096,0.00021221196924514125
0.3067962962962962,20.90909090909091,0.9521988113084249,0.021524247541306222,0.0024981576717810505,0.0001961485953750434
0.3067962962962962,21.393939393939394,0.9652338038409536,0.01777179845763104,0.002370307140628092,0.0006038792611055733
0.3067962962962962,21.87878787878788,0.9638846917047705,0.017538089287283253,0.0017333988088037305,0.0002259881886602502
0.3067962962962962,22.363636363636363,0.9724320300471749,0.015257710918648712,0.0013056837367753486,0.00017340158259069642
0.3067962962962962,22.848484848484848,0.9783699486211802,0.013683262572074098,0.001226608191232994,0.00027106502779819703
0.3067962962962962,23.333333333333336,0.9745567551089583,0.014718610424358737,0.0011350254560464922,7.758451013194735e-05
0.3067962962962962,23.81818181818182,0.9787408980081986,0.012043114167285802,0.0008355174123776336,0.00012099435675244428
0.3067962962962962,24.303030303030305,0.984120122175172,0.010656072172512562,0.000734565766837399,0.00017765220635937708
0.3067962962962962,24.78787878787879,0.981392678272389,0.010996361282876784,0.000698057329905654,0.00010216194502515012
0.3067962962962962,25.272727272727277,0.9896256592106044,0.00691027783716024,0.00027543191493540465,4.9016755223959074e-05
0.3067962962962962,25.75757575757576,0.9874853777724388,0.008541553263669873,0.0003974715082733215,5.2041147393766224e-05
0.3067962962962962,26.24242424242424,0.9889358715611927,0.00784613080337292,0.000349305207290781,5.5668610672232017e-05
0.3067962962962962,26.727272727272727,0.9906756554309307,0.006340394561441981,0.00027455649471357015,6.600286160592759e-05
0.3067962962962962,27.21212121212121,0.9956706644073909,0.003286791188406478,0.00015544644752173056,7.859205597345662e-05
0.3067962962962962,27.6969696969697,0.9938110829765561,0.00501447493469943,0.0001411049703046923,2.3143090053072853e-05
0.3067962962962962,28.181818181818183,0.9930011636098908,0.005578372794807766,0.00016866237220149232,2.1958287835718458e-05
0.3067962962962962,28.666666666666668,0.9950650368266193,0.0037419385286789337,9.116748280588707e-05,2.32531678775525e-05
0.3067962962962962,29.151515151515152,0.996194090344688,0.0028864347124697605,6.80140497191046e-05,1.7448719004459523e-05
0.3067962962962962,29.63636363636364,0.9969100434678662,0.0024835154644821454,3.3076532432275284e-05,4.012084635746359e-06
0.3067962962962962,30.12121212121212,0.9966265106031814,0.002545542906953685,5.91330594227453e-05,1.7462644343407396e-05
0.3067962962962962,30.60606060606061,0.9975124458018674,0.0016267520384717362,2.1072634779442027e-05,7.1692621286556475e-06
0.3067962962962962,31.090909090909093,0.9978083578094303,0.0017590172584377932,2.3758059951730566e-05,9.57074324050199e-06
0.3067962962962962,31.575757575757574,0.9976621146566867,0.0017353232531554094,2.4976620530502924e-05,7.3072083756964175e-06
0.3067962962962962,32.06060606060606,0.9978572871913824,0.0015023194806442128,1.2785306443371147e-05,2.4469134102003034e-06
0.3067962962962962,32.54545454545455,0.9983790371882059,0.0007617071221417665,7.587852429139984e-06,2.846501955019442e-06
0.3067962962962962,33.03030303030303,0.9986609839440805,0.00042138083870939486,8.921278526499958e-06,3.647217605822136e-06
0.3067962962962962,33.51515151515152,0.997994394933216,0.0012124180949316331,1.2951685633963433e-05,3.242158384017144e-06
0.3067962962962962,34.0,0.9987979437512203,0.0003357171134945854,1.0771407822892807e-05,6.222039825736911e-06
0.3067962962962962,34.484848484848484,0.9987185259230404,0.0003816987487800542,1.854999149629666e-06,1.1934064051933873e-06
0.3067962962962962,34.96969696969697,0.999,1.1102230246251563e-16,2.0537725344937057e-06,1.0733940187638247e-06
0.3067962962962962,35.45454545454545,0.9988884174471916,0.00032079034153044113,4.06362957723566e-06,2.6015421568604313e-06
0.3067962962962962,35.93939393939394,0.9988910982401608,0.00018880934660124005,1.417540565496059e-06,8.099519809352936e-07
0.3067962962962962,36.42424242424242,0.9989208864100493,0.00019511938233751896,5.301864646132105e-07,2.450994050687649e-07
0.3067962962962962,36.90909090909091,0.9989429381115374,0.00013375333074758702,4.655248620429211e-07,2.540375360046136e-07
0.3067962962962962,37.3939393939394,0.999,0.0,5.513561828343095e-07,2.871704261252666e-07
0.3067962962962962,37.87878787878788,0.999,0.0,6.535992028731366e-07,4.577108966155201e-07
0.3067962962962962,38.36363636363637,0.999,0.0,1.1747589923990193e-06,7.520652631779243e-07
0.3067962962962962,38.84848484848485,0.999,0.0,3.90414000266758e-07,3.2902546764758495e-07
0.3067962962962962,39.333333333333336,0.9989964771557427,0.00010604278354856446,9.47300896110443e-08,3.482965531539754e-08
0.3067962962962962,39.81818181818182,0.9990000000000004,3.3306690738754696e-16,1.1850358036389683e-07,3.102293150402778e-08
0.3067962962962962,40.30303030303031,0.999,0.0,1.919354884957398e-07,1.4591506007268792e-07
0.3067962962962962,40.78787878787879,0.9990000000000004,3.3306690738754696e-16,1.9641116075629985e-08,4.911701665279416e-09
0.3067962962962962,41.27272727272727,0.999,0.0,1.0504332762341963e-07,7.522348300105402e-08
0.3067962962962962,41.75757575757576,0.9990000000000004,3.3306690738754696e-16,1.8749265154818488e-07,6.413142320713082e-08
0.3067962962962962,42.24242424242424,0.999,0.0,3.9752744266921704e-08,2.541023302536897e-08
0.3067962962962962,42.72727272727273,0.9990000000000004,2.3551386880256624e-16,2.4993608363169568e-08,1.117575970989711e-08
0.3067962962962962,43.21212121212121,0.999,0.0,5.001586029252426e-09,5.001586029252426e-09
0.3067962962962962,43.696969696969695,0.9990000000000003,1.6156118112431426e-16,1.4741523493749978e-08,9.773517060061272e-09
0.3067962962962962,44.18181818181818,0.9989757541717423,9.730031794453982e-05,8.590622712459232e-08,3.018144173099824e-08
0.3067962962962962,44.66666666666667,0.9990000000000002,1.3063958923854635e-16,5.001586029252428e-09,5.001586029252428e-09
0.3067962962962962,45.15151515151516,0.9990000000000001,9.516197353929911e-17,1.0259296794518843e-08,6.282510566585561e-09
0.3067962962962962,45.63636363636364,0.9990000000000003,1.8475227888400252e-16,1.9776291891543395e-08,9.010592598853466e-09
0.3067962962962962,46.121212121212125,0.9990000000000002,1.3758867125158073e-16,5.1296483972594215e-09,5.129648397259421e-09
0.3067962962962962,46.60606060606061,0.999,0.0,6.890077850630159e-09,4.884622504589631e-09
0.3067962962962962,47.09090909090909,0.999,9.774968682547942e-17,4.655119384411634e-09,2.85066679588686e-09
0.3067962962962962,47.57575757575758,0.999,1.1102230246251563e-16,5.259749609687602e-08,3.4029549415581416e-08
0.3067962962962962,48.06060606060606,0.9990000000000001,1.2316818592266835e-16,2.471190300419671e-09,2.4711903004196706e-09
0.3067962962962962,48.54545454545455,0.999,0.0,1.1764202325839261e-08,5.3509562850700115e-09
0.3067962962962962,49.03030303030303,0.999,1.5700924586837752e-16,1.2709658010534337e-08,5.463732009130907e-09
0.3067962962962962,49.51515151515152,0.999,9.93013661298909e-17,1.8085300529491035e-08,8.628911114951816e-09
0.3067962962962962,50.0,0.9989999999999998,1.8475227888400252e-16,1.209030257393602e-08,6.679028568354316e-09
